Date,y,Friday,Monday,Thursday,Tuesday,Wednesday
2014-11-05,-0.04835461722146195,0,0,0,0,1
2014-11-06,-0.035285814912343394,0,0,1,0,0
2014-11-07,-0.04023410297478014,1,0,0,0,0
2014-11-10,-0.03429876624926209,0,1,0,0,0
2014-11-11,0.019731649447087163,0,0,0,1,0
2014-11-12,0.007739967560310701,0,0,0,0,1
2014-11-13,0.059139744778596626,0,0,1,0,0
2014-11-14,-0.034807798663099354,1,0,0,0,0
2014-11-17,0.05108935612798793,0,1,0,0,0
2014-11-18,-0.009292360011992185,0,0,0,1,0
2014-11-19,0.007215034916797425,0,0,0,0,1
2014-11-20,-0.02722063849588341,0,0,1,0,0
2014-11-21,-0.05007366045626649,1,0,0,0,0
2014-11-24,-0.021705406298538565,0,1,0,0,0
2014-11-25,-0.029318533194478746,0,0,0,1,0
2014-11-26,-0.014693902463329134,0,0,0,0,1
2014-11-28,0.10439107379780155,1,0,0,0,0
2014-12-01,0.06226556102449665,0,1,0,0,0
2014-12-02,-0.09251408757478197,0,0,0,1,0
2014-12-03,-0.027237382963384404,0,0,0,0,1
2014-12-04,-0.009599990844726514,0,0,1,0,0
2014-12-05,-0.03957994883591265,1,0,0,0,0
2014-12-08,0.1951219199187908,0,1,0,0,0
2014-12-09,0.08022521747096434,0,0,0,1,0
2014-12-10,0.20716613851128152,0,0,0,0,1
2014-12-11,0.0836480938814872,0,0,1,0,0
2014-12-12,0.049800797001967156,1,0,0,0,0
2014-12-15,-0.0313092907875151,0,1,0,0,0
2014-12-16,0.1542605096357066,0,0,0,1,0
2014-12-17,-0.17522270743488877,0,0,0,0,1
2014-12-18,-0.13528811707117205,0,0,1,0,0
2014-12-19,-0.01903627037422273,1,0,0,0,0
2014-12-22,-0.07519707630863603,0,1,0,0,0
2014-12-23,-0.02950818421410728,0,0,0,1,0
2014-12-24,-0.02905407429960516,0,0,0,0,1
2014-12-26,0.009046632948936928,1,0,0,0,0
2014-12-29,0.03862071859425509,0,1,0,0,0
2014-12-30,0.05710488929050994,0,0,0,1,0
2014-12-31,0.20603019289740265,0,0,0,0,1
2015-01-02,-0.07343748913457038,1,0,0,0,0
2015-01-05,0.11973013216134865,0,1,0,0,0
2015-01-06,0.06024100192487092,0,0,0,1,0
2015-01-07,-0.08570081919356187,0,0,0,0,1
2015-01-08,-0.11910923359252923,0,0,1,0,0
2015-01-09,0.03174597301073678,1,0,0,0,0
2015-01-12,0.11680918709558497,0,1,0,0,0
2015-01-13,0.04897954417287975,0,0,0,1,0
2015-01-14,0.04474708658518822,0,0,0,0,1
2015-01-15,0.04236498448814063,0,0,1,0,0
2015-01-16,-0.06431436650126654,1,0,0,0,0
2015-01-20,-0.050596722419512186,0,0,0,1,0
2015-01-21,-0.05228753343853643,0,0,0,0,1
2015-01-22,-0.1299735126450129,0,0,1,0,0
2015-01-23,0.01585367286155681,1,0,0,0,0
2015-01-26,-0.06842733493935294,0,1,0,0,0
2015-01-27,0.10953600550574838,0,0,0,1,0
2015-01-28,0.1869919482636646,0,0,0,0,1
2015-01-29,-0.08219179360472739,0,0,1,0,0
2015-01-30,0.11780378771372657,1,0,0,0,0
2015-02-02,-0.07343820021958614,0,1,0,0,0
2015-02-03,-0.10808030614957465,0,0,0,1,0
2015-02-04,0.0577034047549001,0,0,0,0,1
2015-02-05,-0.08074192844497807,0,0,1,0,0
2015-02-06,0.026112790747559567,1,0,0,0,0
2015-02-09,0.07287439299101806,0,1,0,0,0
2015-02-10,-0.07115901612475684,0,0,0,1,0
2015-02-11,-0.015670369410156537,0,0,0,0,1
2015-02-12,-0.09551881010229057,0,0,1,0,0
2015-02-13,-0.04237291823591893,1,0,0,0,0
2015-02-17,0.07556165024223915,0,0,0,1,0
2015-02-18,-0.022151922610416652,0,0,0,0,1
2015-02-19,-0.010355977306624964,0,0,1,0,0
2015-02-20,-0.0647481866310079,1,0,0,0,0
2015-02-23,0.018181833945029924,0,1,0,0,0
2015-02-24,-0.059752803170338264,0,0,0,1,0
2015-02-25,0.010956944981906913,0,0,0,0,1
2015-02-26,0.0050577813621721646,0,0,1,0,0
2015-02-27,-0.04097769238511273,1,0,0,0,0
2015-03-02,-0.022488769662919794,0,1,0,0,0
2015-03-03,0.06288341236372941,0,0,0,1,0
2015-03-04,0.026695519099874554,0,0,0,0,1
2015-03-05,-0.013352044026379573,0,0,1,0,0
2015-03-06,0.08262107197748247,1,0,0,0,0
2015-03-09,-0.00921048627665777,0,1,0,0,0
2015-03-10,0.10823373632299038,0,0,0,1,0
2015-03-11,0.010784919078251187,0,0,0,0,1
2015-03-12,-0.08595143395412796,0,0,1,0,0
2015-03-13,0.03761348384152874,1,0,0,0,0
2015-03-16,-0.02437502145767212,0,1,0,0,0
2015-03-17,0.0032030872411630273,0,0,0,1,0
2015-03-18,-0.10791823734676353,0,0,0,0,1
2015-03-19,0.007158155038223146,0,0,1,0,0
2015-03-20,-0.0746268130657316,1,0,0,0,0
2015-03-23,0.029953869119557996,0,1,0,0,0
2015-03-24,0.01565995828012623,0,0,0,1,0
2015-03-25,0.1336269978059188,0,0,0,0,1
2015-03-26,0.023316102340374956,0,0,1,0,0
2015-03-27,-0.04620256247457,1,0,0,0,0
2015-03-30,-0.037159885685645655,0,1,0,0,0
2015-03-31,0.053756011072874976,0,0,0,1,0
2015-04-01,-0.01177242025015457,0,0,0,0,1
2015-04-02,-0.029119761110574238,0,0,1,0,0
2015-04-06,0.004771621980925289,0,1,0,0,0
2015-04-07,0.0027137016603897557,0,0,0,1,0
2015-04-08,-0.054127212800296864,0,0,0,0,1
2015-04-09,-0.06366233324683412,0,0,1,0,0
2015-04-10,-0.038961055992119964,1,0,0,0,0
2015-04-13,0.10810808147259454,0,1,0,0,0
2015-04-14,-0.019368688107373022,0,0,0,1,0
2015-04-15,-0.06071689239749256,0,0,0,0,1
2015-04-16,-0.018691570737231822,0,0,1,0,0
2015-04-17,0.10238094625379324,1,0,0,0,0
2015-04-20,-0.04247661180739404,0,1,0,0,0
2015-04-21,-0.0037594127832941693,0,0,0,1,0
2015-04-22,-0.040754714102115286,0,0,0,0,1
2015-04-23,-0.01809602637453467,0,0,1,0,0
2015-04-24,-0.015224325909650949,1,0,0,0,0
2015-04-27,0.06753457496194426,0,1,0,0,0
2015-04-28,-0.054115857038112836,0,0,0,1,0
2015-04-29,0.07896861466239313,0,0,0,0,1
2015-04-30,0.0866318011702345,0,0,1,0,0
2015-05-01,-0.12714779087410377,1,0,0,0,0
2015-05-04,0.011811068854911122,0,1,0,0,0
2015-05-05,0.11361867663851255,0,0,0,1,0
2015-05-06,0.05870015194144029,0,0,0,0,1
2015-05-07,-0.0013200993130648708,0,0,1,0,0
2015-05-08,-0.15003307604717442,1,0,0,0,0
2015-05-11,0.076982951105947,0,1,0,0,0
2015-05-12,0.0007219693091775614,0,0,0,1,0
2015-05-13,-0.007214966109124976,0,0,0,0,1
2015-05-14,-0.07412793901141956,0,0,1,0,0
2015-05-15,-0.02825743038813644,1,0,0,0,0
2015-05-18,0.028271359011309283,0,1,0,0,0
2015-05-19,0.009426617717876118,0,0,0,1,0
2015-05-20,0.002334609500436402,0,0,0,0,1
2015-05-21,-0.05978264370513131,0,0,1,0,0
2015-05-22,0.0016515655103792604,1,0,0,0,0
2015-05-26,0.15910966916464342,0,0,0,1,0
2015-05-27,-0.056187762324018786,0,0,0,0,1
2015-05-28,0.0030143150318902023,0,0,1,0,0
2015-05-29,0.0398196631301424,1,0,0,0,0
2015-06-01,0.009393071749107529,0,1,0,0,0
2015-06-02,0.019327093695666653,0,0,0,1,0
2015-06-03,-0.04073033237559609,0,0,0,0,1
2015-06-04,0.07686677909691086,0,0,1,0,0
2015-06-05,-0.03399048257670745,1,0,0,0,0
2015-06-08,0.07600280934600834,0,1,0,0,0
2015-06-09,-0.05362980358862224,0,0,0,1,0
2015-06-10,-0.08638562383777126,0,0,0,0,1
2015-06-11,-0.027987887903593744,0,0,1,0,0
2015-06-12,0.07237348824071366,1,0,0,0,0
2015-06-15,0.11683604075109955,0,1,0,0,0
2015-06-16,-0.03768680381853917,0,0,0,1,0
2015-06-17,-0.020931830576188637,0,0,0,0,1
2015-06-18,-0.09034485652528956,0,0,1,0,0
2015-06-19,0.058377595319172526,1,0,0,0,0
2015-06-22,-0.08739256903259651,0,1,0,0,0
2015-06-23,-0.049450559321762344,0,0,0,1,0
2015-06-24,0.0949628905703972,0,0,0,0,1
2015-06-25,0.05656108499654566,0,0,1,0,0
2015-06-26,0.0007137921997475427,1,0,0,0,0
2015-06-29,0.344507829244143,0,1,0,0,0
2015-06-30,-0.03289129054039086,0,0,0,1,0
2015-07-01,-0.11738888883076282,0,0,0,0,1
2015-07-02,0.043505329788754876,0,0,1,0,0
2015-07-06,0.013102995911753457,0,1,0,0,0
2015-07-07,-0.054085835621086376,0,0,0,1,0
2015-07-08,0.2218769211291789,0,0,0,0,1
2015-07-09,0.01576802992616444,0,0,1,0,0
2015-07-10,-0.15723582862362107,1,0,0,0,0
2015-07-13,-0.1740938988982823,0,1,0,0,0
2015-07-14,-0.03812947823859225,0,0,0,1,0
2015-07-15,-0.010471229956700912,0,0,0,0,1
2015-07-16,-0.08465607893511407,0,0,1,0,0
2015-07-17,-0.013212209079121462,1,0,0,0,0
2015-07-20,0.025104618872233475,0,1,0,0,0
2015-07-21,-0.002448957793566686,0,0,0,1,0
2015-07-22,-0.008183337093661147,0,0,0,0,1
2015-07-23,0.04290432860343918,0,0,1,0,0
2015-07-24,0.0870252688225992,1,0,0,0,0
2015-07-27,0.13537122571583526,0,1,0,0,0
2015-07-28,-0.13846158642740525,0,0,0,1,0
2015-07-29,-0.06994044715263992,0,0,0,0,1
2015-07-30,-0.02959999084472653,0,0,1,0,0
2015-07-31,-0.0008244211696197823,1,0,0,0,0
2015-08-03,0.03630367476998697,0,1,0,0,0
2015-08-04,0.03503181255440824,0,0,0,1,0
2015-08-05,-0.0376922900860126,0,0,0,0,1
2015-08-06,0.10071944091358787,0,0,1,0,0
2015-08-07,-0.027596231068145682,1,0,0,0,0
2015-08-10,-0.08663187239310921,0,1,0,0,0
2015-08-11,0.12101394532350218,0,0,0,1,0
2015-08-12,-0.007293973828700451,0,0,0,0,1
2015-08-13,-0.00881703810331902,0,0,1,0,0
2015-08-14,-0.04892511924463905,1,0,0,0,0
2015-08-17,0.014809083023184844,0,1,0,0,0
2015-08-18,0.059139744778596626,0,0,0,1,0
2015-08-19,0.10587382466901651,0,0,0,0,1
2015-08-20,0.2550819271900615,0,0,1,0,0
2015-08-21,0.4644723918750533,1,0,0,0,0
2015-08-24,0.45344276419788976,0,1,0,0,0
2015-08-25,-0.11585667712914927,0,0,0,1,0
2015-08-26,-0.15824543838146699,0,0,0,0,1
2015-08-27,-0.13918203680176378,0,0,1,0,0
2015-08-28,-0.0019157526313554607,1,0,0,0,0
2015-08-31,0.09136280759383975,0,1,0,0,0
2015-09-01,0.10446708693189133,0,0,0,1,0
2015-09-02,-0.1691082653010212,0,0,0,0,1
2015-09-03,-0.01839783593058797,0,0,1,0,0
2015-09-04,0.08551341563903692,1,0,0,0,0
2015-09-08,-0.10431653590350631,0,0,0,1,0
2015-09-09,0.053413652372760856,0,0,0,0,1
2015-09-10,-0.07091112220600326,0,0,1,0,0
2015-09-11,-0.04800984965131205,1,0,0,0,0
2015-09-14,0.04525858631599067,0,1,0,0,0
2015-09-15,-0.0705154261638209,0,0,0,1,0
2015-09-16,-0.05279505260524853,0,0,0,0,1
2015-09-17,-0.00983611185335409,0,0,1,0,0
2015-09-18,0.05392626915378673,1,0,0,0,0
2015-09-21,-0.09605032455316631,0,1,0,0,0
2015-09-22,0.11420065611279684,0,0,0,1,0
2015-09-23,-0.013814677625364591,0,0,0,0,1
2015-09-24,0.06055129703590434,0,0,1,0,0
2015-09-25,0.006391202823493591,1,0,0,0,0
2015-09-28,0.16977130309294908,0,1,0,0,0
2015-09-29,-0.02895400873542231,0,0,0,1,0
2015-09-30,-0.08684308350099357,0,0,0,0,1
2015-10-01,-0.07959186787507977,0,0,1,0,0
2015-10-02,-0.07139684068622598,1,0,0,0,0
2015-10-05,-0.06685766871176824,0,1,0,0,0
2015-10-06,-0.007164856214813109,0,0,0,1,0
2015-10-07,-0.051546392766154026,0,0,0,0,1
2015-10-08,-0.05326084579096346,0,0,1,0,0
2015-10-09,-0.019517804311067755,1,0,0,0,0
2015-10-12,-0.05327867982886125,0,1,0,0,0
2015-10-13,0.09276437804097948,0,0,0,1,0
2015-10-14,0.02037354888495657,0,0,0,0,1
2015-10-15,-0.10981704793009306,0,0,1,0,0
2015-10-16,-0.062305239492885245,1,0,0,0,0
2015-10-19,-0.004651205821354698,0,1,0,0,0
2015-10-20,0.051401901287956964,0,0,0,1,0
2015-10-21,0.06031750875806052,0,0,0,0,1
2015-10-22,-0.1347305898732356,0,0,1,0,0
2015-10-23,0.0006920573711997058,1,0,0,0,0
2015-10-26,0.05739971794719434,0,1,0,0,0
2015-10-27,0.009156333791500382,0,0,0,1,0
2015-10-28,-0.07128971871120093,0,0,0,0,1
2015-10-29,0.019539409243679584,0,0,1,0,0
2015-10-30,0.03148528740291501,1,0,0,0,0
2015-11-02,-0.06104844690938638,0,1,0,0,0
2015-11-03,0.02756186246196246,0,0,0,1,0
2015-11-04,0.06671253573409142,0,0,0,0,1
2015-11-05,-0.02965828699927331,0,0,1,0,0
2015-11-06,-0.04784054869793675,1,0,0,0,0
2015-11-09,0.1528262767423123,0,1,0,0,0
2015-11-10,-0.07445523376681251,0,0,0,1,0
2015-11-11,0.05035967992219903,0,0,0,0,1
2015-11-12,0.14383570673148016,0,0,1,0,0
2015-11-13,0.09308650007356323,1,0,0,0,0
2015-11-16,-0.09561753404327611,0,1,0,0,0
2015-11-17,0.03744495104016665,0,0,0,1,0
2015-11-18,-0.10562631395970634,0,0,0,0,1
2015-11-19,0.008308568930502691,0,0,1,0,0
2015-11-20,-0.08946436283496895,1,0,0,0,0
2015-11-23,0.00969616134073159,0,1,0,0,0
2015-11-24,0.01984637784173726,0,0,0,1,0
2015-11-25,-0.04645327750257788,0,0,0,0,1
2015-11-27,-0.004608274967605519,1,0,0,0,0
2015-11-30,0.0667988943685216,0,1,0,0,0
2015-12-01,-0.09051451707597413,0,0,0,1,0
2015-12-02,0.08452622799381904,0,0,0,0,1
2015-12-03,0.13827786197605163,0,0,1,0,0
2015-12-04,-0.18221977247469578,1,0,0,0,0
2015-12-07,0.06954758297014618,0,1,0,0,0
2015-12-08,0.11111112449038019,0,0,0,1,0
2015-12-09,0.11420455598387824,0,0,0,0,1
2015-12-10,-0.01376850838144017,0,0,1,0,0
2015-12-11,0.2611168147475327,1,0,0,0,0
2015-12-14,-0.06806067605383559,0,1,0,0,0
2015-12-15,-0.07831055060029035,0,0,0,1,0
2015-12-16,-0.14749403532500582,0,0,0,0,1
2015-12-17,0.06047031840973682,0,0,1,0,0
2015-12-18,0.09292503586349055,1,0,0,0,0
2015-12-21,-0.09661835392686213,0,1,0,0,0
2015-12-22,-0.11229948105839693,0,0,0,1,0
2015-12-23,-0.062048232709396745,0,0,0,0,1
2015-12-24,0.010918437997815555,0,0,1,0,0
2015-12-28,0.07433291571203293,0,1,0,0,0
2015-12-29,-0.04908337854497835,0,0,0,1,0
2015-12-30,0.07524881825636309,0,0,0,0,1
2015-12-31,0.053209839226735056,0,0,1,0,0
2016-01-04,0.13673815506064346,0,1,0,0,0
2016-01-05,-0.06570051015584788,0,0,0,1,0
2016-01-06,0.06463288470205808,0,0,0,0,1
2016-01-07,0.21369594880635545,0,0,1,0,0
2016-01-08,0.08083235199138561,1,0,0,0,0
2016-01-11,-0.1003332457925521,0,1,0,0,0
2016-01-12,-0.07530864120008185,0,0,0,1,0
2016-01-13,0.12238540649912721,0,0,0,0,1
2016-01-14,-0.05035680352864047,0,0,1,0,0
2016-01-15,0.12818369924959572,1,0,0,0,0
2016-01-19,-0.0358993783963617,0,0,0,1,0
2016-01-20,0.05911711940998576,0,0,0,0,1
2016-01-21,-0.03262050067244582,0,0,1,0,0
2016-01-22,-0.16298240143978016,1,0,0,0,0
2016-01-25,0.08102056640911481,0,1,0,0,0
2016-01-26,-0.06832296664983095,0,0,0,1,0
2016-01-27,0.027111138237847276,0,0,0,0,1
2016-01-28,-0.029857226994124297,0,0,1,0,0
2016-01-29,-0.09901870231043552,1,0,0,0,0
2016-02-01,-0.010891149128407829,0,1,0,0,0
2016-02-02,0.10010010239350309,0,0,0,1,0
2016-02-03,-0.015013645613228266,0,0,0,0,1
2016-02-04,0.008776006346669751,0,0,1,0,0
2016-02-05,0.07051277460711147,1,0,0,0,0
2016-02-08,0.11206163102135425,0,1,0,0,0
2016-02-09,0.020769265981820828,0,0,0,1,0
2016-02-10,-0.009419743458024432,0,0,0,0,1
2016-02-11,0.07036890109153449,0,0,1,0,0
2016-02-12,-0.09737028537840331,1,0,0,0,0
2016-02-16,-0.05078736328947053,0,0,0,1,0
2016-02-17,-0.07465786390881946,0,0,0,0,1
2016-02-18,-0.030031380203156988,0,0,1,0,0
2016-02-19,-0.05129384169640505,1,0,0,0,0
2016-02-22,-0.05601565939678543,0,1,0,0,0
2016-02-23,0.08255936278412279,0,0,0,1,0
2016-02-24,-0.012392766184689874,0,0,0,0,1
2016-02-25,-0.0777026426813272,0,0,1,0,0
2016-02-26,0.036629975574759666,1,0,0,0,0
2016-02-29,0.037354860730328676,0,1,0,0,0
2016-03-01,-0.13868606228370617,0,0,0,1,0
2016-03-02,-0.03446330983379342,0,0,0,0,1
2016-03-03,-0.022820326867544316,0,0,1,0,0
2016-03-04,0.009580828748653625,1,0,0,0,0
2016-03-07,0.029062856072337162,0,1,0,0,0
2016-03-08,0.07608067238050409,0,0,0,1,0
2016-03-09,-0.017675410945770076,0,0,0,0,1
2016-03-10,-0.0158124816311096,0,0,1,0,0
2016-03-11,-0.08587253753884172,1,0,0,0,0
2016-03-14,0.0254545500784209,0,1,0,0,0
2016-03-15,-0.004728127857288822,0,0,0,1,0
2016-03-16,-0.10985750384244664,0,0,0,0,1
2016-03-17,-0.036691140702655,0,0,1,0,0
2016-03-18,-0.029085812660977983,1,0,0,0,0
2016-03-21,-0.016405170356701415,0,1,0,0,0
2016-03-22,0.02755620852009466,0,0,0,1,0
2016-03-23,0.05434011996778643,0,0,0,0,1
2016-03-24,-0.0133868684660301,0,0,1,0,0
2016-03-28,0.03392130310474695,0,1,0,0,0
2016-03-29,-0.09317585942389806,0,0,0,1,0
2016-03-30,-0.018813262007877807,0,0,0,0,1
2016-03-31,0.028761016045710575,0,0,1,0,0
2016-04-01,-0.06093185945643298,1,0,0,0,0
2016-04-04,0.07786255529672892,0,1,0,0,0
2016-04-05,0.09206800292289019,0,0,0,1,0
2016-04-06,-0.08625161589660046,0,0,0,0,1
2016-04-07,0.14691268079539554,0,0,1,0,0
2016-04-08,-0.04950496276539118,1,0,0,0,0
2016-04-11,0.05859378856257624,0,1,0,0,0
2016-04-12,-0.08671585655377767,0,0,0,1,0
2016-04-13,-0.06801348167924248,0,0,0,0,1
2016-04-14,-0.008670511866767816,0,0,1,0,0
2016-04-15,-0.007288657399667997,1,0,0,0,0
2016-04-18,-0.019823752302349784,0,1,0,0,0
2016-04-19,-0.008239745858303338,0,0,0,1,0
2016-04-20,0.0030211452072894662,0,0,0,0,1
2016-04-21,0.050451813988406036,0,0,1,0,0
2016-04-22,-0.05232971700483369,1,0,0,0,0
2016-04-25,0.06505292279169761,0,1,0,0,0
2016-04-26,-0.008522719191002448,0,0,0,1,0
2016-04-27,-0.013610285090552288,0,0,0,0,1
2016-04-28,0.10530136245911392,0,0,1,0,0
2016-04-29,0.03153742009296501,1,0,0,0,0
2016-05-02,-0.06496812206885616,0,1,0,0,0
2016-05-03,0.06267030362183146,0,0,0,1,0
2016-05-04,0.028846079781212453,0,0,0,0,1
2016-05-05,-0.008722703819522226,0,0,1,0,0
2016-05-06,-0.07479570030145943,1,0,0,0,0
2016-05-09,-0.010190256079042004,0,1,0,0,0
2016-05-10,-0.06451610158353138,0,0,0,1,0
2016-05-11,0.07776958598990169,0,0,0,0,1
2016-05-12,-0.019060567799137118,0,0,1,0,0
2016-05-13,0.043719647544205875,1,0,0,0,0
2016-05-16,-0.023936147446166123,0,1,0,0,0
2016-05-17,0.06062666015985352,0,0,0,1,0
2016-05-18,0.024405916627425306,0,0,0,0,1
2016-05-19,0.023824458870537413,0,0,1,0,0
2016-05-20,-0.06919780279977295,1,0,0,0,0
2016-05-23,0.040789466667043195,0,1,0,0,0
2016-05-24,-0.08849555281523214,0,0,0,1,0
2016-05-25,-0.03606105790654868,0,0,0,0,1
2016-05-26,-0.033812901169287035,0,0,1,0,0
2016-05-27,-0.023082681502041957,1,0,0,0,0
2016-05-31,0.08155485549980424,0,0,0,1,0
2016-06-01,0.0007047377855924353,0,0,0,0,1
2016-06-02,-0.04014082411834319,0,0,1,0,0
2016-06-03,-0.011738800151776196,1,0,0,0,0
2016-06-06,0.0133629805444071,0,1,0,0,0
2016-06-07,0.02930407204272578,0,0,0,1,0
2016-06-08,0.0021352122821303166,0,0,0,0,1
2016-06-09,0.0397727572905624,0,0,1,0,0
2016-06-10,0.16325138574281683,1,0,0,0,0
2016-06-13,0.2313563398619609,0,1,0,0,0
2016-06-14,-0.02241293890053586,0,0,0,1,0
2016-06-15,-0.017561005383003092,0,0,0,0,1
2016-06-16,-0.03823230256952259,0,0,1,0,0
2016-06-17,0.002064997751455744,1,0,0,0,0
2016-06-20,-0.05358057786473247,0,1,0,0,0
2016-06-21,0.005987953074449548,0,0,0,1,0
2016-06-22,0.14556280306769365,0,0,0,0,1
2016-06-23,-0.1851676930640893,0,0,1,0,0
2016-06-24,0.49333334660184547,1,0,0,0,0
2016-06-27,-0.07414595615067732,0,1,0,0,0
2016-06-28,-0.21383649056174336,0,0,0,1,0
2016-06-29,-0.11253336588541663,0,0,0,0,1
2016-06-30,-0.06069707405373037,0,0,1,0,0
2016-07-01,-0.05502237046579883,1,0,0,0,0
2016-07-05,0.05484085584551335,0,0,0,1,0
2016-07-06,-0.03979460132189794,0,0,0,0,1
2016-07-07,-0.013368971173472688,0,0,1,0,0
2016-07-08,-0.10569108370094371,1,0,0,0,0
2016-07-11,0.025757587689451578,0,1,0,0,0
2016-07-12,0.0007385693434276419,0,0,0,1,0
2016-07-13,-0.03763839274560021,0,0,0,0,1
2016-07-14,-0.016871186171195762,0,0,1,0,0
2016-07-15,-0.011700438541416891,1,0,0,0,0
2016-07-18,-0.018153156631860234,0,1,0,0,0
2016-07-19,-0.037781296560141064,0,0,0,1,0
2016-07-20,-0.016708421453927036,0,0,0,0,1
2016-07-21,0.08241285264476494,0,0,1,0,0
2016-07-22,-0.05651486077627299,1,0,0,0,0
2016-07-25,0.07071542391218455,0,1,0,0,0
2016-07-26,0.013986037822560693,0,0,0,1,0
2016-07-27,-0.01685825776347516,0,0,0,0,1
2016-07-28,-0.008573628786544218,0,0,1,0,0
2016-07-29,-0.06682392795800418,1,0,0,0,0
2016-08-01,0.04802019379272915,0,1,0,0,0
2016-08-02,0.07475886949725496,0,0,0,1,0
2016-08-03,-0.0381451184178907,0,0,0,0,1
2016-08-04,-0.03421458725738313,0,0,1,0,0
2016-08-05,-0.08293073483446689,1,0,0,0,0
2016-08-08,0.009657563947461423,0,1,0,0,0
2016-08-09,0.013913030209748545,0,0,0,1,0
2016-08-10,0.03344771427328208,0,0,0,0,1
2016-08-11,-0.03070538420767588,0,0,1,0,0
2016-08-12,-0.011130146493515958,1,0,0,0,0
2016-08-15,0.022510841955691197,0,1,0,0,0
2016-08-16,0.07027941525957981,0,0,0,1,0
2016-08-17,-0.035601325214929425,0,0,0,0,1
2016-08-18,-0.062346128086053776,0,0,1,0,0
2016-08-19,-0.007874028887570272,1,0,0,0,0
2016-08-22,0.08201060781851455,0,1,0,0,0
2016-08-23,0.008964926860100197,0,0,0,1,0
2016-08-24,0.08642969991382277,0,0,0,0,1
2016-08-25,0.01338292250768558,0,0,1,0,0
2016-08-26,0.0014673150345880792,1,0,0,0,0
2016-08-29,-0.05201465626292967,0,1,0,0,0
2016-08-30,0.013910379521855365,0,0,0,1,0
2016-08-31,0.022865868395705258,0,0,0,0,1
2016-09-01,0.00447089907610132,0,0,1,0,0
2016-09-02,-0.11127596817048191,1,0,0,0,0
2016-09-06,0.00333897471250455,0,0,0,1,0
2016-09-07,-0.006655646783166214,0,0,0,0,1
2016-09-08,0.047738749458166696,0,0,1,0,0
2016-09-09,0.3988808696899744,1,0,0,0,0
2016-09-12,-0.13371429443359373,0,1,0,0,0
2016-09-13,0.1774406702594271,0,0,0,1,0
2016-09-14,0.016246442688021556,0,0,0,0,1
2016-09-15,-0.10143330840671827,0,0,1,0,0
2016-09-16,-0.05705517760927059,1,0,0,0,0
2016-09-19,0.010409879544790224,0,1,0,0,0
2016-09-20,0.02511270766442819,0,0,0,1,0
2016-09-21,-0.1645728563444202,0,0,0,0,1
2016-09-22,-0.09624058004622238,0,0,1,0,0
2016-09-23,0.0224625202834301,1,0,0,0,0
2016-09-26,0.1798209963390236,0,1,0,0,0
2016-09-27,-0.09655169782967399,0,0,0,1,0
2016-09-28,-0.05419847461617522,0,0,0,0,1
2016-09-29,0.1315577134200292,0,0,1,0,0
2016-09-30,-0.05206850728071133,1,0,0,0,0
2016-10-03,0.021068452503753887,0,1,0,0,0
2016-10-04,0.004421549076348397,0,0,0,1,0
2016-10-05,-0.04695527057587301,0,0,0,0,1
2016-10-06,-0.011547314947901732,0,0,1,0,0
2016-10-07,0.04984418863261819,1,0,0,0,0
2016-10-10,-0.007418355429618995,0,1,0,0,0
2016-10-11,0.14798202730202759,0,0,0,1,0
2016-10-12,0.035807304884656554,0,0,0,0,1
2016-10-13,0.04902581358430247,0,0,1,0,0
2016-10-14,-0.03415216756051487,1,0,0,0,0
2016-10-17,0.005583017404082069,0,1,0,0,0
2016-10-18,-0.057371955831403976,0,0,0,1,0
2016-10-19,-0.056937166280297546,0,0,0,0,1
2016-10-20,-0.04580151661352294,0,0,1,0,0
2016-10-21,-0.029818170720880666,1,0,0,0,0
2016-10-24,-0.02398798284587278,0,1,0,0,0
2016-10-25,0.03379412940964488,0,0,0,1,0
2016-10-26,0.057949459937637116,0,0,0,0,1
2016-10-27,0.07865167862085842,0,0,1,0,0
2016-10-28,0.05403651666226161,1,0,0,0,0
2016-10-31,0.05373680686758586,0,1,0,0,0
2016-11-01,0.08792497344413852,0,0,0,1,0
2016-11-02,0.04094828937233741,0,0,0,0,1
2016-11-03,0.14285715696057877,0,0,1,0,0
2016-11-04,0.01947465156981787,1,0,0,0,0
2016-11-07,-0.16881390962997522,0,1,0,0,0
2016-11-08,0.0016034574085257436,0,0,0,1,0
2016-11-09,-0.2326574018104749,0,0,0,0,1
2016-11-10,0.025034746440350863,0,0,1,0,0
2016-11-11,-0.038670264835491186,1,0,0,0,0
2016-11-14,0.021877167556336508,0,1,0,0,0
2016-11-15,-0.07665743727681185,0,0,0,1,0
2016-11-16,0.026178039227042982,0,0,0,0,1
2016-11-17,-0.026967921163110087,0,0,1,0,0
2016-11-18,-0.03745318245039286,1,0,0,0,0
2016-11-21,-0.03346305777514691,0,1,0,0,0
2016-11-22,-0.0008051714026091616,0,0,0,1,0
2016-11-23,0.0016116404520216676,0,0,0,0,1
2016-11-25,-0.007240559161564519,1,0,0,0,0
2016-11-28,0.06564015039922944,0,1,0,0,0
2016-11-29,-0.019011407395610358,0,0,0,1,0
2016-11-30,0.03333335797608128,0,0,0,0,1
2016-12-01,0.05551386161691929,0,0,1,0,0
2016-12-02,0.0035536739032948628,1,0,0,0,0
2016-12-05,-0.14022659761218048,0,1,0,0,0
2016-12-06,-0.028830343622043952,0,0,0,1,0
